inst,variant,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026
GER40,LIVE_COMP+MA100,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,252,0.0595,0.725,-20.27,94,72,-0.169,-1.062,-19.51,460,324,0.0128,0.176,-26.55,39,42,0.7033,1.594,-6.92,1861,1024,-0.0756,-2.792,-158.41,-0.0761,0.0321,-2.9,-52.0,-19.0,-0.7,-45.7,14.8,-12.1,-25.8,13.9,2.6,31.5
GER40,entry_tf5,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,339,-0.0504,-0.526,-28.59,94,80,-0.1467,-0.899,-20.06,460,419,-0.0701,-0.842,-43.04,39,32,-0.009,-0.033,-13.36,1861,1584,-0.1167,-3.401,-222.73,-0.1191,-0.0699,-8.3,-46.4,-18.4,-17.1,-15.3,-46.8,-23.4,-48.7,-6.8,-15.5,-22.9
GER40,vwap_off,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,385,0.0618,0.613,-22.29,94,99,-0.365,-2.066,-36.06,460,484,-0.0254,-0.288,-29.52,39,46,0.585,1.301,-7.92,1861,1913,-0.1406,-3.678,-280.23,-0.1422,-0.0102,0.4,-69.5,-44.9,-6.7,-41.8,3.3,-63.6,-44.9,1.2,-3.4,18.4
GER40,legs_off,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,295,0.0706,0.796,-22.56,94,81,-0.2872,-1.835,-31.05,460,376,-0.0025,-0.032,-28.85,39,35,0.361,1.167,-7.59,1861,1523,-0.1361,-4.117,-271.11,-0.1359,0.0167,-2.9,-59.8,-22.6,-10.9,-37.4,-13.0,-72.6,-36.8,12.7,-9.3,21.4
GER40,dyn_scale,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,313,0.0149,0.164,-26.24,94,86,-0.4182,-2.829,-40.43,460,399,-0.0736,-0.93,-50.62,39,40,0.4541,1.271,-9.39,1861,1625,-0.2002,-4.933,-398.04,-0.1999,-0.0662,-6.7,-122.4,-49.4,-14.2,-31.5,-37.1,-59.8,-55.4,-27.3,-5.0,7.5
GER40,legs_same_mgmt_be1,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0092,0.12,-22.93,94,86,-0.1552,-1.026,-18.95,460,402,-0.0244,-0.354,-30.26,39,42,0.1051,0.297,-11.95,1861,1579,-0.1395,-4.662,-277.23,-0.1405,-0.0325,-2.2,-60.1,-25.0,-12.1,-56.2,-28.7,-55.4,-24.8,-7.2,-9.3,-0.3
GER40,time_stop_60,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0121,0.139,-27.74,94,86,-0.2976,-1.841,-32.33,460,402,-0.0512,-0.665,-45.66,39,42,0.6267,1.437,-7.26,1861,1579,-0.1379,-4.266,-273.43,-0.1369,-0.0515,0.5,-60.8,-23.0,-24.9,-53.8,-2.0,-57.3,-36.4,-11.8,-12.3,15.4
GER40,time_stop_90,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.02,0.223,-22.7,94,86,-0.2668,-1.563,-29.71,460,402,-0.0386,-0.484,-42.94,39,42,0.6428,1.468,-6.92,1861,1579,-0.1455,-4.327,-286.49,-0.1468,-0.0321,-6.7,-65.8,-23.6,-13.8,-55.7,-6.2,-64.8,-39.7,-7.5,-13.2,25.2
GER40,time_stop_180,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0703,0.751,-25.73,94,86,-0.3177,-1.911,-33.92,460,402,-0.009,-0.109,-34.95,39,42,0.7352,1.654,-6.92,1861,1579,-0.1283,-3.592,-260.41,-0.1289,0.017,1.7,-61.1,-18.3,-14.9,-49.1,0.4,-62.5,-38.9,15.9,-8.7,32.4
GER40,time_stop_240,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0779,0.826,-25.73,94,86,-0.3219,-1.938,-34.31,460,402,-0.0038,-0.046,-33.83,39,42,0.7352,1.654,-6.92,1861,1579,-0.1222,-3.36,-250.95,-0.1227,0.0151,4.6,-61.6,-16.0,-9.1,-50.6,1.3,-64.5,-35.1,14.1,-10.0,34.2
GER40,time_stop_999,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.079,0.829,-25.73,94,86,-0.291,-1.731,-31.41,460,402,0.0034,0.04,-33.92,39,42,0.7352,1.654,-6.92,1861,1579,-0.1044,-2.745,-218.4,-0.1083,0.0248,-1.4,-52.8,-14.8,-1.4,-52.8,6.5,-63.1,-24.2,19.2,-6.5,31.9
GER40,be_at_0.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0.5, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0323,0.464,-15.03,94,86,-0.1604,-1.253,-23.12,460,402,-0.007,-0.115,-25.39,39,42,0.4018,1.014,-8.0,1861,1579,-0.122,-4.649,-239.02,-0.1231,-0.0312,-8.0,-60.6,-28.0,-5.5,-49.8,-25.2,-48.2,-6.7,-20.8,1.7,14.9
GER40,be_at_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0053,0.068,-26.93,94,86,-0.1588,-1.053,-19.29,460,402,-0.0282,-0.403,-34.26,39,42,0.2736,0.676,-9.0,1861,1579,-0.1397,-4.62,-277.45,-0.1406,-0.0353,-2.2,-61.1,-22.0,-13.1,-58.9,-25.0,-55.2,-27.3,-7.2,-6.1,1.2
GER40,be_at_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.5, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0118,-0.141,-27.32,94,86,-0.2759,-1.787,-28.73,460,402,-0.0657,-0.89,-39.55,39,42,0.4751,1.117,-7.89,1861,1579,-0.1396,-4.32,-276.86,-0.1397,-0.0577,-3.4,-65.2,-19.4,-7.2,-51.4,-16.7,-67.3,-32.5,-11.3,-11.6,4.4
GER40,be_at_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0011,-0.013,-22.53,94,86,-0.2835,-1.766,-31.7,460,402,-0.0588,-0.768,-38.64,39,42,0.7022,1.615,-6.92,1861,1579,-0.1441,-4.309,-286.93,-0.1441,-0.0408,-1.4,-62.0,-17.1,-12.1,-58.7,-17.6,-65.9,-36.5,-0.6,-15.3,17.0
GER40,partial_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 1.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0143,-0.218,-22.22,94,86,-0.2546,-2.091,-24.59,460,402,-0.0634,-1.092,-43.9,39,42,0.4665,1.31,-5.92,1861,1579,-0.1411,-5.42,-278.31,-0.1406,-0.0668,-4.3,-57.4,-28.8,-24.2,-41.3,-12.7,-53.0,-43.0,-19.9,-17.5,12.7
GER40,partial_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 1.5, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0058,-0.08,-20.22,94,86,-0.3051,-2.281,-29.72,460,402,-0.067,-1.044,-45.8,39,42,0.5178,1.381,-6.92,1861,1579,-0.138,-4.799,-271.81,-0.1375,-0.0572,-6.2,-61.9,-25.7,-13.0,-38.4,-9.0,-62.4,-42.2,-12.8,-19.6,16.0
GER40,partial_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 2.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0023,0.029,-23.72,94,86,-0.3042,-2.106,-30.93,460,402,-0.0603,-0.869,-45.49,39,42,0.5819,1.483,-6.92,1861,1579,-0.146,-4.725,-287.84,-0.1446,-0.0478,-1.8,-62.4,-26.2,-14.6,-48.9,-12.7,-67.2,-38.4,-6.9,-19.8,18.7
GER40,partial_3.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0401,0.446,-23.57,94,86,-0.2884,-1.757,-32.59,460,402,-0.027,-0.341,-38.17,39,42,0.6777,1.55,-6.92,1861,1579,-0.1321,-3.87,-263.29,-0.132,-0.0051,-3.4,-62.7,-18.8,-12.2,-40.1,-8.5,-61.7,-41.1,6.8,-12.1,28.5
GER40,trail_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0549,-1.043,-31.9,94,86,-0.2368,-2.598,-22.37,460,402,-0.0921,-2.003,-49.73,39,42,0.398,1.172,-5.24,1861,1579,-0.1174,-5.156,-228.84,-0.1189,-0.1074,-9.0,-59.3,-32.0,-21.6,-27.2,-25.9,-32.9,-15.8,-33.1,-23.4,3.1
GER40,trail_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0216,-0.307,-27.12,94,86,-0.194,-1.401,-23.64,460,402,-0.0568,-0.904,-36.41,39,42,0.4484,1.101,-6.24,1861,1579,-0.13,-4.537,-260.9,-0.1304,-0.0679,3.6,-64.5,-20.4,-18.6,-41.3,-19.3,-41.9,-43.1,-16.8,-12.2,2.9
GER40,trail_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0416,-0.52,-32.71,94,86,-0.2533,-1.677,-27.07,460,402,-0.0848,-1.198,-48.98,39,42,0.5287,1.248,-6.7,1861,1579,-0.1371,-4.325,-274.5,-0.1375,-0.066,0.0,-63.4,-17.6,-14.0,-59.8,-19.3,-49.6,-35.3,-5.9,-22.0,6.1
GER40,trail_3.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0209,0.233,-25.92,94,86,-0.3179,-1.965,-35.18,460,402,-0.0483,-0.611,-41.99,39,42,0.7406,1.697,-6.92,1861,1579,-0.1373,-4.034,-274.33,-0.1376,-0.0255,-2.4,-62.6,-18.8,-10.6,-43.2,-17.8,-59.9,-43.8,5.2,-15.5,22.9
GER40,runner_noTP_120,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.1882,1.288,-36.1,94,86,-0.3323,-1.724,-36.95,460,402,0.0818,0.664,-51.86,39,42,1.1446,1.492,-9.01,1861,1579,-0.1087,-2.447,-233.25,-0.1086,0.0408,16.8,-63.0,20.5,-31.7,-32.9,-2.7,-71.2,-40.4,-7.6,25.7,52.8
GER40,runner_noTP_trail1.5_close,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,-0.0409,-0.573,-32.43,94,86,-0.1734,-1.222,-20.39,460,402,-0.068,-1.066,-43.97,39,42,0.4926,1.115,-6.49,1861,1579,-0.0979,-2.965,-216.98,-0.0981,-0.0847,26.8,-45.5,-20.1,-8.7,-43.2,-16.2,-40.4,-37.6,-22.7,-11.9,-0.6
GER40,runner_noTP_be1_trail2_close,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 2.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0033,0.037,-31.37,94,86,-0.1631,-1.064,-19.43,460,402,-0.0307,-0.397,-35.95,39,42,0.3188,0.751,-7.48,1861,1579,-0.1108,-3.155,-234.68,-0.1117,-0.0592,18.7,-28.8,-30.9,-5.0,-67.9,-34.2,-43.7,-18.5,-24.6,-4.3,3.3
GER40,pullback_0.3_5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,214,-0.118,-1.717,-59.04,94,61,-0.2263,-1.665,-21.76,460,275,-0.1401,-2.284,-79.63,39,26,0.1097,0.388,-8.08,1861,1177,-0.1495,-5.31,-291.09,-0.1496,-0.1511,-3.9,-57.9,-18.6,-24.8,-59.7,-25.7,-57.9,-33.2,-33.3,-40.1,-19.3
GER40,pullback_0.3_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,242,-0.1317,-1.807,-68.96,94,72,-0.2701,-1.864,-25.88,460,314,-0.16,-2.455,-93.9,39,29,0.1308,0.449,-9.23,1861,1296,-0.1588,-5.358,-308.4,-0.1592,-0.1567,-3.5,-54.0,-23.2,-29.2,-63.3,-29.9,-60.1,-36.6,-29.5,-45.7,-20.3
